"SUPERMARKET","WHISKAS Adult z wołowiną i marchewką 14kg","77,48 zł aktualna cena","112,00 zł","86,47 zł z dostawą","-30%","can't take this field","od Super Sprzedawcy","dostępne warianty","207 osób kupiło","SMART delivery","unknown","https://allegro.pl/oferta/whiskas-adult-z-wolowina-i-marchewka-14kg-7922410683",
"SUPERMARKET","ALLNUTRITION NUTLOVE 500 g KREM CRISPY COOKIE","29,99 zł aktualna cena","35,99 zł","Oficjalny sklep","-16%","can't take this field","od Super Sprzedawcy","dostępne warianty","308 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-nutlove-500-g-krem-crispy-cookie-10048849652",
"SUPERMARKET","ALLNUTRITION SAUCE 300g BEZ CUKRU SOS ZERO","14,99 zł aktualna cena","19,99 zł","Oficjalny sklep","-25%","can't take this field","od Super Sprzedawcy","can't take this field","344 osoby kupiły","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-sauce-300g-bez-cukru-sos-zero-8709661255",
"SUPERMARKET","Sheba Fresh FINE x 4 sz + Cat's best Original 40l","87,90 zł aktualna cena","104,90 zł","96,89 zł z dostawą","-16%","can't take this field","od Super Sprzedawcy","can't take this field","209 osób kupiło","SMART delivery","unknown","https://allegro.pl/oferta/sheba-fresh-fine-x-4-sz-cat-s-best-original-40l-10132187658",
"SUPERMARKET","OLEJ Rybny Z DOLINY WKRY 1L","24,99 zł aktualna cena","59,99 zł","33,98 zł z dostawą","-58%","can't take this field","od Super Sprzedawcy","can't take this field","61 osób kupiło","SMART delivery","unknown","https://allegro.pl/oferta/olej-rybny-z-doliny-wkry-1l-7529641230",
"SUPERMARKET","Synomax syrop 275ml","69,49 zł aktualna cena","89,99 zł","78,48 zł z dostawą","-22%","can't take this field","od Super Sprzedawcy","can't take this field","123 osoby kupiły","SMART delivery","unknown","https://allegro.pl/oferta/synomax-syrop-275ml-8845979174",
"SUPERMARKET","Coccolino Creations Płyn do Płukania 6x1.45l 348pr","69,99 zł aktualna cena","113,99 zł","Oficjalny sklep","-38%","can't take this field","od Super Sprzedawcy","dostępne warianty","228 osób kupiło","SMART delivery","unknown","https://allegro.pl/events/clicks?emission_unit_id=5555fc6d-2397-49bc-974a-216968da5df5&emission_id=f1e7e73c-559f-414c-9fd1-98a054c58190&type=OFFER&ts=1615906809916&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fcoccolino-creations-plyn-do-plukania-6x1-45l-348pr-9407437078%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DNzI0NzQzZjYtMzk0Zi00OGI3LWE3ZTItYjZkM2FkMWVjNjA3AA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=ba3d8cd9d2b1ad7b2884a20c77cf843f",
"SUPERMARKET","SFD DZIKI ORZECH 1KG MASŁO ORZECHOWE BEZ CUKRU","18,79 zł aktualna cena","29,99 zł","Oficjalny sklep","-37%","can't take this field","od Super Sprzedawcy","dostępne warianty","314 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/sfd-dziki-orzech-1kg-maslo-orzechowe-bez-cukru-9106151712",
"SUPERMARKET","CRAVE przysmak dla psa Wołowina, Jagnięcina 55 g","9,99 zł aktualna cena","29,99 zł","18,98 zł z dostawą","-66%","can't take this field","od Super Sprzedawcy","can't take this field","29 osób kupiło","SMART delivery","unknown","https://allegro.pl/oferta/crave-przysmak-dla-psa-wolowina-jagniecina-55-g-9931528112",
"SUPERMARKET","Favorit kot Mix 10 kg","54,99 zł aktualna cena","112,00 zł","63,98 zł z dostawą","-50%","can't take this field","od Super Sprzedawcy","can't take this field","100 osób kupiło","SMART delivery","unknown","https://allegro.pl/oferta/favorit-kot-mix-10-kg-9168626226",
"SUPERMARKET","SFD KURCZAK W SOSIE MYŚLIWSKIM Z KASZĄ 300 g OBIAD","10,99 zł aktualna cena","19,99 zł","Oficjalny sklep","-45%","can't take this field","od Super Sprzedawcy","dostępne warianty","180 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/sfd-kurczak-w-sosie-mysliwskim-z-kasza-300-g-obiad-9724584796",
"SUPERMARKET","Sheba x 4 + Cat's best Original 40 l = 10l x 4 szt","88,99 zł aktualna cena","149,00 zł","97,98 zł z dostawą","-40%","can't take this field","od Super Sprzedawcy","can't take this field","158 osób kupiło","SMART delivery","unknown","https://allegro.pl/oferta/sheba-x-4-cat-s-best-original-40-l-10l-x-4-szt-10196956779",
"SUPERMARKET","SFD KURCZAK W SOSIE CURRY Z RYŻEM I WARZYWAMI 300g","10,99 zł aktualna cena","19,99 zł","Oficjalny sklep","-45%","can't take this field","od Super Sprzedawcy","dostępne warianty","168 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/sfd-kurczak-w-sosie-curry-z-ryzem-i-warzywami-300g-9801841249",
"SUPERMARKET","Cat's best Smart Pellet 20l","63,99 zł aktualna cena","79,99 zł","72,98 zł z dostawą","-20%","can't take this field","od Super Sprzedawcy","can't take this field","99 osób kupiło","SMART delivery","unknown","https://allegro.pl/oferta/cat-s-best-smart-pellet-20l-8114581562",
"SUPERMARKET","Żwirek Cats Best Smart pellets / Nature Gold 2x20l","125,99 zł aktualna cena","149,00 zł","134,98 zł z dostawą","-15%","can't take this field","od Super Sprzedawcy","can't take this field","125 osób kupiło","SMART delivery","unknown","https://allegro.pl/oferta/zwirek-cats-best-smart-pellets-nature-gold-2x20l-9194397883",
"SUPERMARKET","ALLNUTRITION COOKING SPRAY 250 ML MASŁO W SPRAYU","17,99 zł aktualna cena","29,99 zł","Oficjalny sklep","-40%","can't take this field","od Super Sprzedawcy","can't take this field","225 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-cooking-spray-250-ml-maslo-w-sprayu-8742460251",
"SUPERMARKET","SZCZOTKA TRYMER DLA ZWIERZĄT PSA KOTA","39,30 zł aktualna cena","99,00 zł","48,29 zł z dostawą","wyprzedaż","can't take this field","can't take this field","can't take this field","3 osoby kupiły","SMART delivery","z kurierem","https://allegro.pl/oferta/szczotka-trymer-dla-zwierzat-psa-kota-10464283218",
"SUPERMARKET","Kimbo Dolce Crema 1kg kawa ziarnista","48,00 zł aktualna cena","61,99 zł","Oficjalny sklep","-22%","can't take this field","can't take this field","dostępne warianty","70 osób kupiło","SMART delivery","unknown","https://allegro.pl/events/clicks?emission_unit_id=26d6e1ad-60a5-4399-ad58-7b5a36fe7c3e&emission_id=f1e7e73c-559f-414c-9fd1-98a054c58190&type=OFFER&ts=1615906809917&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fkimbo-dolce-crema-1kg-kawa-ziarnista-9823019293%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DYTc5MmQwN2YtMTU0MS00YzM5LWJiYmUtYjM5MTgxZWRkOWIzAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=7f64343658d73d2d4ed99e5b55b583d7",
"SUPERMARKET","WHISKAS Junior Smaki Tradycyjne 4x85g","6,63 zł aktualna cena","12,90 zł","15,62 zł z dostawą","-48%","can't take this field","od Super Sprzedawcy","can't take this field","66 osób kupiło","SMART delivery","unknown","https://allegro.pl/oferta/whiskas-junior-smaki-tradycyjne-4x85g-9931534627",
"SUPERMARKET","SFD KURCZAK W SOSIE SŁODKO KWAŚNYM Z RYŻEM 300 g","10,99 zł aktualna cena","19,99 zł","Oficjalny sklep","-45%","can't take this field","od Super Sprzedawcy","dostępne warianty","142 osoby kupiły","SMART delivery","z kurierem","https://allegro.pl/oferta/sfd-kurczak-w-sosie-slodko-kwasnym-z-ryzem-300-g-9801718079",
"SUPERMARKET","SFD KURCZAK W SOSIE ŚRÓDZIEMNOMORSKIM Z KASZĄ 300g","10,99 zł aktualna cena","19,99 zł","Oficjalny sklep","-45%","can't take this field","od Super Sprzedawcy","dostępne warianty","135 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/sfd-kurczak-w-sosie-srodziemnomorskim-z-kasza-300g-9724470498",
"SUPERMARKET","WHISKAS Potrawka Smaki Rybne i Tradycyjne 80x100g","90,00 zł aktualna cena","150,00 zł","98,99 zł z dostawą","-40%","can't take this field","od Super Sprzedawcy","can't take this field","49 osób kupiło","SMART delivery","unknown","https://allegro.pl/oferta/whiskas-potrawka-smaki-rybne-i-tradycyjne-80x100g-9838338807",
"SUPERMARKET","Popcorn ziarno 1kg KUKURYDZA do prażenia BEZ SOLI","8,49 zł aktualna cena","8,99 zł","unknown","Smart! okazja","can't take this field","can't take this field","dostępne warianty","474 osoby kupiły","SMART delivery","z kurierem","https://allegro.pl/oferta/popcorn-ziarno-1kg-kukurydza-do-prazenia-bez-soli-7316322442",
"SUPERMARKET","OstroVit Peanut Butter x3 MASŁO ORZECHOWE SMOOTH","47,70 zł aktualna cena","49,90 zł","Oficjalny sklep","Smart! okazja","can't take this field","od Super Sprzedawcy","dostępne warianty","424 osoby kupiły","SMART delivery","z kurierem","https://allegro.pl/oferta/ostrovit-peanut-butter-x3-maslo-orzechowe-smooth-8722238594",
"SUPERMARKET","Cat's best Smart Pellet 20l x 2 + 4 x Dreamies Kot","129,98 zł aktualna cena","149,00 zł","138,97 zł z dostawą","-12%","can't take this field","od Super Sprzedawcy","can't take this field","43 osoby kupiły","SMART delivery","unknown","https://allegro.pl/oferta/cat-s-best-smart-pellet-20l-x-2-4-x-dreamies-kot-9500804228",
"SUPERMARKET","OBCINACZ DO PAZURÓW dla PSA KOTA + PILNIK cążki","24,26 zł aktualna cena","69,00 zł","33,25 zł z dostawą","-64%","can't take this field","can't take this field","can't take this field","39 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/obcinacz-do-pazurow-dla-psa-kota-pilnik-cazki-10024602602",
"SUPERMARKET","Somat Sól do Zmywarki 1,5kg","9,99 zł aktualna cena","14,99 zł","Oficjalny sklep","-33%","can't take this field","can't take this field","dostępne warianty","192 osoby kupiły","SMART delivery","z kurierem","https://allegro.pl/events/clicks?emission_unit_id=2f25bb5a-128d-42f8-9b36-768601c20ce1&emission_id=f1e7e73c-559f-414c-9fd1-98a054c58190&type=OFFER&ts=1615906809917&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fsomat-sol-do-zmywarki-1-5kg-9132245519%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DNjMwYzNhNmQtZjI0MC00YWM1LTk0NWEtMTg3MGJhMmZjNmRhAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=daef2ac710d426ac845503dd905ba146",
"SUPERMARKET","Kawa Tchibo Barista Espresso 3kg + szklanki","149,90 zł aktualna cena","239,99 zł","Oficjalny sklep","-37%","can't take this field","od Super Sprzedawcy","dostępne warianty","213 osób kupiło","SMART delivery","unknown","https://allegro.pl/events/clicks?emission_unit_id=fe803164-37df-49d7-b852-96e96362631d&emission_id=f1e7e73c-559f-414c-9fd1-98a054c58190&type=OFFER&ts=1615906809917&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fkawa-tchibo-barista-espresso-3kg-szklanki-9678870418%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DMmI3ZTQzYzMtYmMyNi00NjQyLTg4N2UtMmZlNWJhZWZmYmFmAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=fa2b73a3b39890acface70290d777826",
"SUPERMARKET","Kawa Ziarnista 2KG BRAZYLIA SANTOS - Świeżo Palona","69,00 zł aktualna cena","144,00 zł","75,70 zł z dostawą","-52%","can't take this field","od Super Sprzedawcy","dostępne warianty","768 osób kupiło","SMART delivery","unknown","https://allegro.pl/events/clicks?emission_unit_id=8c066bb9-730e-4143-87d6-a5edab7340ff&emission_id=8781250d-746e-4e2f-b155-97953b9fc66b&type=OFFER&ts=1615906810884&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fkawa-ziarnista-2kg-brazylia-santos-swiezo-palona-10028220180%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DMjUyMDgwYmEtN2QyOS00MTQwLWJjYmMtMGY0MzA2NGFiNmNhAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=d4cb002b06ef6d2a4318fe32f00e51bb",
"SUPERMARKET","Finish Quantum 200 zestaw do zmywarki XXL 8 sztuk","143,99 zł aktualna cena","159,00 zł","unknown","-9%","can't take this field","od Super Sprzedawcy","dostępne warianty","132 osoby kupiły","SMART delivery","z kurierem","https://allegro.pl/events/clicks?emission_unit_id=3271124d-06c4-46a3-b913-26ca945064b9&emission_id=8781250d-746e-4e2f-b155-97953b9fc66b&type=OFFER&ts=1615906810884&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Ffinish-quantum-200-zestaw-do-zmywarki-xxl-8-sztuk-9768980420%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DMGVkN2E4NWYtZWMzZi00YWViLWI2MGQtYWEzM2Y0MTZkMjBkAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=577819c2c025046145718120f584eca5",
"SUPERMARKET","Orzechy NERKOWCA 1kg POŁÓWKI Nerkowce NATURALNE","25,90 zł aktualna cena","29,90 zł","unknown","Smart! okazja","can't take this field","can't take this field","dostępne warianty","1087 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/orzechy-nerkowca-1kg-polowki-nerkowce-naturalne-9129304293",
"SUPERMARKET","Chusteczki zapachowe do suszarki SWEET ROSE 128szt","29,00 zł aktualna cena","32,40 zł","Oficjalny sklep","-10%","can't take this field","od Super Sprzedawcy","dostępne warianty","9 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/chusteczki-zapachowe-do-suszarki-sweet-rose-128szt-10428913631",
"SUPERMARKET","Płatki owsiane 1kg 100% NATURALNE śniadanie DIETA","5,90 zł aktualna cena","8,59 zł","unknown","Smart! okazja","can't take this field","can't take this field","dostępne warianty","1044 osoby kupiły","SMART delivery","z kurierem","https://allegro.pl/oferta/platki-owsiane-1kg-100-naturalne-sniadanie-dieta-7286083025",
"SUPERMARKET","ALLNUTRITION SAUCE FITKING DELICIOUS 530g HAZELNUT","15,98 zł aktualna cena","19,99 zł","Oficjalny sklep","-20%","can't take this field","od Super Sprzedawcy","dostępne warianty","169 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-sauce-fitking-delicious-530g-hazelnut-10420783723",
"SUPERMARKET","Daktyle SUSZONE bez pestek 1kg NATURALNE SŁODKIE","8,99 zł aktualna cena","11,99 zł","unknown","Smart! okazja","can't take this field","can't take this field","dostępne warianty","1387 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/daktyle-suszone-bez-pestek-1kg-naturalne-slodkie-6144752478",
"SUPERMARKET","ALLNUTRITION NUTLOVE 500 g KREM WHITE CHOCO PEANUT","29,99 zł aktualna cena","39,99 zł","Oficjalny sklep","-25%","can't take this field","od Super Sprzedawcy","can't take this field","84 osoby kupiły","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-nutlove-500-g-krem-white-choco-peanut-10411166124",
"SUPERMARKET","Siemię LNIANE NATURALNE ziarno 1kg WYSOKA JAKOŚĆ","5,99 zł aktualna cena","8,49 zł","unknown","Smart! okazja","can't take this field","can't take this field","dostępne warianty","857 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/siemie-lniane-naturalne-ziarno-1kg-wysoka-jakosc-6144603534",
"SUPERMARKET","ALLNUTRITION SAUCE FITKING DELICIOUS 530 g COCONUT","15,98 zł aktualna cena","19,99 zł","Oficjalny sklep","-20%","can't take this field","od Super Sprzedawcy","dostępne warianty","125 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-sauce-fitking-delicious-530-g-coconut-10420764696",
"SUPERMARKET","Kawa ETIOPIA świeża 72h OD WYPALENIA Arabika 1kg","44,60 zł aktualna cena","95,00 zł","unknown","-53%","can't take this field","od Super Sprzedawcy","dostępne warianty","99 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/events/clicks?emission_unit_id=b7c43588-8b8d-44cd-8baf-8c9b763eb4ad&emission_id=8781250d-746e-4e2f-b155-97953b9fc66b&type=OFFER&ts=1615906810884&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fkawa-etiopia-swieza-72h-od-wypalenia-arabika-1kg-10042924709%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DODczNTUyMGItY2I3Mi00NTQ0LWJjNzAtOWMzM2U4MWFlZjNmAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=472b840d5e83acf27711bbfd647619f3",
"SUPERMARKET","ALLNUTRITION SAUCE FITKING DELICIOUS 530 g ADVOCAT","15,99 zł aktualna cena","19,99 zł","Oficjalny sklep","-20%","can't take this field","od Super Sprzedawcy","dostępne warianty","100 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-sauce-fitking-delicious-530-g-advocat-10248062751",
"SUPERMARKET","ALLNUTRITION FITMEAL 420 g MEXICAN KURCZAK RYŻ","12,99 zł aktualna cena","14,99 zł","Oficjalny sklep","-13%","can't take this field","od Super Sprzedawcy","dostępne warianty","102 osoby kupiły","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-fitmeal-420-g-mexican-kurczak-ryz-10224957337",
"SUPERMARKET","NASIONA CHIA 1kg 1000g SZAŁWIA hiszpańska ŚWIEŻA","12,99 zł aktualna cena","16,99 zł","unknown","Smart! okazja","can't take this field","can't take this field","dostępne warianty","577 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/nasiona-chia-1kg-1000g-szalwia-hiszpanska-swieza-6358945933",
"SUPERMARKET","Mieszanka studencka 1kg IDEALNA PRZEKĄSKA zdrowa","23,49 zł aktualna cena","23,99 zł","unknown","Smart! okazja","can't take this field","can't take this field","dostępne warianty","373 osoby kupiły","SMART delivery","z kurierem","https://allegro.pl/oferta/mieszanka-studencka-1kg-idealna-przekaska-zdrowa-7316346574",
"SUPERMARKET","ALLNUTRITION FITMEAL 420 g ASIAN KURCZAK Z RYŻEM","12,99 zł aktualna cena","14,99 zł","Oficjalny sklep","-13%","can't take this field","od Super Sprzedawcy","dostępne warianty","106 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-fitmeal-420-g-asian-kurczak-z-ryzem-10224795039",
"SUPERMARKET","Finish Tabletki do zmywarki Quantum 300 szt.","164,99 zł aktualna cena","299,97 zł","Oficjalny sklep","-44%","can't take this field","od Super Sprzedawcy","can't take this field","154 osoby kupiły","SMART delivery","z kurierem","https://allegro.pl/events/clicks?emission_unit_id=4b0b8110-68a8-4f58-9d67-f9b88c4ff643&emission_id=8781250d-746e-4e2f-b155-97953b9fc66b&type=OFFER&ts=1615906810885&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Ffinish-tabletki-do-zmywarki-quantum-300-szt-8109761568%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DMGVkN2E4NWYtZWMzZi00YWViLWI2MGQtYWEzM2Y0MTZkMjBkAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=7e9b60bddcca2df40abf641c6d890d92",
"SUPERMARKET","MORELE SUSZONE 1kg - BEZ pestek WYSOKA JAKOŚĆ","19,99 zł aktualna cena","21,79 zł","unknown","Smart! okazja","can't take this field","can't take this field","dostępne warianty","436 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/morele-suszone-1kg-bez-pestek-wysoka-jakosc-6144474541",
"SUPERMARKET","SODA OCZYSZCZONA 1kg Spożywcza, Wodorowęglan Sodu","5,99 zł aktualna cena","7,90 zł","unknown","Smart! okazja","can't take this field","can't take this field","dostępne warianty","411 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/soda-oczyszczona-1kg-spozywcza-wodoroweglan-sodu-5424314879",
"SUPERMARKET","KFD FIT GALARETKA BEZ CUKRU - 345 G - 50 PORCJI","23,99 zł aktualna cena","29,00 zł","Oficjalny sklep Marki","Smart! okazja","can't take this field","od Super Sprzedawcy","can't take this field","166 osób kupiło","SMART delivery","unknown","https://allegro.pl/oferta/kfd-fit-galaretka-bez-cukru-345-g-50-porcji-9219361442",
"SUPERMARKET","Pieprz Czarny ZIARNO 200g AROMATYCZNA PRZYPRAWA","7,49 zł aktualna cena","7,99 zł","unknown","Smart! okazja","can't take this field","can't take this field","dostępne warianty","490 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/pieprz-czarny-ziarno-200g-aromatyczna-przyprawa-7915486873",
"SUPERMARKET","ALLNUTRITION FITMEAL 420 g MUSTARD","12,99 zł aktualna cena","14,99 zł","Oficjalny sklep","-13%","can't take this field","od Super Sprzedawcy","dostępne warianty","59 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-fitmeal-420-g-mustard-10225066521",
"SUPERMARKET","ALLNUTRITION FITMEAL 420 g CURRY","12,99 zł aktualna cena","14,99 zł","Oficjalny sklep","-13%","can't take this field","od Super Sprzedawcy","dostępne warianty","84 osoby kupiły","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-fitmeal-420-g-curry-10224827245",
"SUPERMARKET","ALLNUTRITION FITMEAL 420 g TUSCAN MAKARON KURCZAK","12,99 zł aktualna cena","14,99 zł","Oficjalny sklep","-13%","can't take this field","od Super Sprzedawcy","dostępne warianty","89 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-fitmeal-420-g-tuscan-makaron-kurczak-10225212220",
"SUPERMARKET","Coccolino Creations Płyn do Płukania 6x1.45l 348pr","69,99 zł aktualna cena","113,99 zł","Oficjalny sklep","-38%","can't take this field","od Super Sprzedawcy","dostępne warianty","228 osób kupiło","SMART delivery","unknown","https://allegro.pl/events/clicks?emission_unit_id=43ccf2c8-78d4-4591-a68f-520385bb639b&emission_id=8781250d-746e-4e2f-b155-97953b9fc66b&type=OFFER&ts=1615906810885&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fcoccolino-creations-plyn-do-plukania-6x1-45l-348pr-9407437078%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DNzI0NzQzZjYtMzk0Zi00OGI3LWE3ZTItYjZkM2FkMWVjNjA3AA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=879d764417bec44e7e6029db44de0ef2",
"SUPERMARKET","ALLNUTRITION FRUTILOVE WHOLE FRUITS DAKTYLE","21,99 zł aktualna cena","24,99 zł","Oficjalny sklep","-12%","can't take this field","od Super Sprzedawcy","dostępne warianty","9 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-frutilove-whole-fruits-daktyle-10434641986",
"SUPERMARKET","ALLNUTRITION FRUTILOVE WHOLE FRUITS BANANY CHOCO","26,99 zł aktualna cena","29,99 zł","Oficjalny sklep","-10%","can't take this field","od Super Sprzedawcy","dostępne warianty","28 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-frutilove-whole-fruits-banany-choco-10438097962",
"SUPERMARKET","OstroVit Olejek z oregano 30 ml NATURALNY OLEJ","24,90 zł aktualna cena","34,90 zł","Oficjalny sklep","-28%","can't take this field","od Super Sprzedawcy","dostępne warianty","40 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/ostrovit-olejek-z-oregano-30-ml-naturalny-olej-9736578197",
"SUPERMARKET","ALLNUTRITION FITKING DELICIOUS 530 g PEANUT BUTTER","15,99 zł aktualna cena","19,99 zł","Oficjalny sklep","-20%","can't take this field","od Super Sprzedawcy","can't take this field","30 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-fitking-delicious-530-g-peanut-butter-10248045856",
"SUPERMARKET","ALLNUTRITION FRUTILOVE WHOLE FRUITS RODZYNKI KAWA","21,99 zł aktualna cena","24,99 zł","Oficjalny sklep","-12%","can't take this field","od Super Sprzedawcy","dostępne warianty","15 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-frutilove-whole-fruits-rodzynki-kawa-10434743633",
"SUPERMARKET","TAHINI Masło 100% NATURALNA Pasta Sezamowa 500g","16,99 zł aktualna cena","17,39 zł","unknown","Smart! okazja","can't take this field","can't take this field","can't take this field","243 osoby kupiły","SMART delivery","z kurierem","https://allegro.pl/oferta/tahini-maslo-100-naturalna-pasta-sezamowa-500g-7361546480",
"SUPERMARKET","ALLNUTRITION FRUTILOVE WHOLE FRUITS ŻURAWINA CHOCO","26,99 zł aktualna cena","29,99 zł","Oficjalny sklep","-10%","can't take this field","od Super Sprzedawcy","dostępne warianty","15 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-frutilove-whole-fruits-zurawina-choco-10438121475",
"SUPERMARKET","Kimbo Dolce Crema 1kg kawa ziarnista","48,00 zł aktualna cena","61,99 zł","Oficjalny sklep","-22%","can't take this field","can't take this field","dostępne warianty","70 osób kupiło","SMART delivery","unknown","https://allegro.pl/events/clicks?emission_unit_id=9e949f33-4f4a-43ef-ba90-142c5f476d93&emission_id=8781250d-746e-4e2f-b155-97953b9fc66b&type=OFFER&ts=1615906810885&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fkimbo-dolce-crema-1kg-kawa-ziarnista-9823019293%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DYTc5MmQwN2YtMTU0MS00YzM5LWJiYmUtYjM5MTgxZWRkOWIzAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=4aeb61cd01d1f50753034bf40825e631",
"SUPERMARKET","ALLNUTRITION FRUTILOVE WHOLE FRUITS RODZYNKI","21,99 zł aktualna cena","24,99 zł","Oficjalny sklep","-12%","can't take this field","od Super Sprzedawcy","dostępne warianty","13 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/allnutrition-frutilove-whole-fruits-rodzynki-10434703916",
"DOM I OGOROD","SZYBA DO KOMINKA żaroodporna na wymiar + GRATIS","7,57 zł aktualna cena","8,00 zł","darmowa dostawa","-5%","can't take this field","od Super Sprzedawcy","can't take this field","142 osoby kupiły","SMART delivery","unknown","https://allegro.pl/events/clicks?emission_unit_id=72ac846c-797f-49dd-935d-bc34e2b608a6&emission_id=b6653d66-0a7c-4a8f-a42b-0661f188f260&type=OFFER&ts=1615906813729&redirect=https%3A%2F%2Fallegro.pl%2Foferta%2Fszyba-do-kominka-zaroodporna-na-wymiar-gratis-7725777361%3Fbi_s%3Dads%26bi_m%3Dlisting%253Adesktop%253Aqueryandcategory%26bi_c%3DMTJkNmYwYmYtYWQ2ZC00ZDRlLWIxZjUtYjQ1ZDMwNDJhMDNhAA%26bi_t%3Dape&placement=listing:desktop:queryandcategory&sig=7c1c8430730c36d0857f244cadbfa53f",
"DOM I OGOROD","KOMPLET POŚCIELI BAWEŁNIANEJ 160x200 2x POSZEWKA","23,94 zł aktualna cena","26,60 zł","unknown","wyprzedaż","can't take this field","can't take this field","can't take this field","590 osób kupiło","SMART delivery","z kurierem","https://allegro.pl/oferta/komplet-poscieli-bawelnianej-160x200-2x-poszewka-8837743760",
"DOM I OGOROD","KOMPLET POŚCIEL 3D BAWEŁNA 160x200 + PRZEŚCIERADŁO","37,21 zł aktualna cena","41,34 zł","unknown","wyprzedaż","can't take this field","can't take this field","dostępne warianty","504 osoby kupiły","SMART delivery","z kurierem","https://allegro.pl/oferta/komplet-posciel-3d-bawelna-160x200-przescieradlo-9018085262",
